name,tfName,up5kbNum,down1kbNum,tssPos,geneSymbol
NM_014667,AP-2alpha,0,1,11762220,VGLL4
NM_014666,AP-2alpha,0,1,157286183,CLINT1
NM_014665,AP-2alpha,1,0,145743362,LRRC14
NM_000760,AP-2alpha,1,0,36948915,CSF3R
NM_032145,AP-2alpha,1,1,146135921,FBXO30
NM_001144755,AP-2alpha,1,1,67525480,MYBL1
NM_001143995,AP-2alpha,1,0,58345639,LPXN
NM_031905,AP-2alpha,1,1,102715327,ARMC10
NM_031892,AP-2alpha,1,1,19905744,SH3KBP1
NM_031902,AP-2alpha,1,1,95787754,MRPS5
NM_018330,AP-2alpha,0,1,118765088,KIAA1598
NM_032832,AP-2alpha,0,1,150185480,LRP11
NM_139165,AP-2alpha,1,1,150212097,RAET1E
NM_152991,AP-2alpha,1,1,85955814,EED
NM_001168531,AP-2alpha,0,1,15288589,ASB9
NM_153815,AP-2alpha,0,1,79298002,RASGRF1
NM_153810,AP-2alpha,1,1,120514758,C10orf46
NM_014892,AP-2alpha,0,1,155054511,SCAF8
NM_002868,AP-2alpha,1,1,56367861,RAB5B
NM_015311,AP-2alpha,1,0,220436268,OBSL1
NM_024852,AP-2alpha,1,1,36396682,EIF2C3
NM_002969,AP-2alpha,1,1,50700089,MAPK12
NM_003898,AP-2alpha,1,1,158402887,SYNJ2
NM_173354,AP-2alpha,2,1,44847002,SIK1
NM_015459,AP-2alpha,1,1,63439083,ATL3
NM_001199981,AP-2alpha,1,1,207024243,NDUFS1
NM_032286,AP-2alpha,1,1,6378639,MED10
NM_024033,AP-2alpha,1,1,134855532,C7orf49
NM_024032,AP-2alpha,1,0,42219273,C17orf53
NM_024031,AP-2alpha,1,1,30662240,PRR14
NM_001135575,AP-2alpha,1,1,11094265,LOC221710
NM_001135570,AP-2alpha,1,1,104350993,C12orf73
NM_001135564,AP-2alpha,1,1,122720695,HSF2
NM_000479,AP-2alpha,0,1,2249112,AMH
NM_001457,AP-2alpha,1,0,57994126,FLNB
NM_021202,AP-2alpha,0,1,33292147,TP53INP2
NM_000666,AP-2alpha,1,1,52017299,ACY1
NM_004428,AP-2alpha,1,1,155100348,EFNA1
NM_001204384,AP-2alpha,1,1,43737945,VEGFA
NM_001077489,AP-2alpha,1,0,57466425,GNAS
NM_005875,AP-2alpha,1,1,40351172,EIF1B
NM_018341,AP-2alpha,1,1,170151720,C6orf70
NM_001171990,AP-2alpha,1,1,56205086,C5orf35
NM_000791,AP-2alpha,0,1,79950800,DHFR
NM_005540,AP-2alpha,1,0,38412729,INPP5B
NM_005539,AP-2alpha,1,0,134351352,INPP5A
NM_170746,AP-2alpha,1,1,57508721,C11orf31
NM_015226,AP-2alpha,1,0,11038344,CLEC16A
NM_000050,AP-2alpha,1,1,133320093,ASS1
NM_020753,AP-2alpha,1,1,73511627,CASKIN2
NM_030913,AP-2alpha,1,1,151119140,SEMA6C
NM_007096,AP-2alpha,1,1,36190852,CLTA
NM_006996,AP-2alpha,1,1,169455208,SLC19A2
NM_005349,AP-2alpha,1,1,26321331,RBPJ
NM_001135821,AP-2alpha,0,1,155278704,FDPS
NM_007077,AP-2alpha,0,1,31494682,AP4S1
NM_007076,AP-2alpha,1,1,108909050,FICD
NM_007075,AP-2alpha,1,1,48958059,WDR45
NM_006974,AP-2alpha,1,1,38299577,ZNF33A
NM_001037494,AP-2alpha,1,1,120907659,DYNLL1
NM_005751,AP-2alpha,1,1,91570188,AKAP9
NM_001145144,AP-2alpha,0,1,47290545,SLC1A5
NM_198395,AP-2alpha,1,1,151151475,G3BP1
NM_005542,AP-2alpha,1,1,155089485,INSIG1
NM_001170630,AP-2alpha,0,1,71736223,TJP2
NM_198569,AP-2alpha,1,1,142623055,GPR126
NM_001199262,AP-2alpha,1,1,193028523,UCHL5
NM_001199261,AP-2alpha,1,1,193028523,UCHL5
NM_007111,AP-2alpha,0,1,114239055,TFDP1
NM_006791,AP-2alpha,0,1,79165171,MORF4L1
NM_001127383,AP-2alpha,0,1,172378865,CYBRD1
NM_001172624,AP-2alpha,1,0,73344824,NEO1
NM_001167882,AP-2alpha,1,0,125633887,ANKRD50
NM_001167961,AP-2alpha,1,1,66093867,KCTD7
NM_001431,AP-2alpha,1,1,131384462,EPB41L2
NM_002035,AP-2alpha,1,1,61034506,KDSR
NM_194284,AP-2alpha,1,1,8559665,CLDN23
NM_212460,AP-2alpha,1,1,12726451,ARL4A
NM_001195214,AP-2alpha,1,1,67718623,YIPF6
NM_014904,AP-2alpha,1,1,119806114,RAB11FIP2
NM_017527,AP-2alpha,1,1,143781528,LY6K
NM_024522,AP-2alpha,1,1,31712734,NKAIN1
NM_030885,AP-2alpha,1,1,48130769,MAP4
NM_030914,AP-2alpha,1,0,131133597,URM1
NM_007078,AP-2alpha,1,1,88428425,LDB3
NM_138431,AP-2alpha,1,2,145734551,MFSD3
NM_001202859,AP-2alpha,0,1,154946959,SHC1
NM_013943,AP-2alpha,2,1,25071759,CLIC4
NM_014041,AP-2alpha,1,1,52739856,SPCS1
NM_018022,AP-2alpha,1,1,15480228,TMEM51
NM_005759,AP-2alpha,0,1,204193002,ABI2
NM_005754,AP-2alpha,1,1,151151475,G3BP1
NM_004318,AP-2alpha,1,1,62627199,ASPH
NM_001145145,AP-2alpha,1,1,47288134,SLC1A5
NM_198427,AP-2alpha,1,0,156611739,BCAN
NM_005690,AP-2alpha,1,1,32832136,DNM1L
NM_005689,AP-2alpha,0,1,220083712,ABCB6
NM_001564,AP-2alpha,1,0,184426219,ING2
NM_198973,AP-2alpha,1,1,47069966,MKNK1
NM_001039937,AP-2alpha,1,1,52027275,INTS6
NM_000801,AP-2alpha,1,1,1373816,FKBP1A
NM_005568,AP-2alpha,1,0,35294771,LHX1
NM_025232,AP-2alpha,0,1,21999448,REEP4
NM_025230,AP-2alpha,1,1,24583985,DCAF11
NM_001199263,AP-2alpha,1,1,193028523,UCHL5
NM_001172631,AP-2alpha,1,1,102829299,TECPR2
NM_053001,AP-2alpha,1,1,99956630,OSR2
NM_052900,AP-2alpha,1,0,114449242,CSMD3
NM_001167962,AP-2alpha,1,1,103086624,SLC26A5
NM_017559,AP-2alpha,1,0,33448630,FNDC8
NM_017553,AP-2alpha,1,0,41408340,INO80
NM_201568,AP-2alpha,1,0,183441505,SMG7
NM_015005,AP-2alpha,1,0,105331649,KIAA0284
NM_001040197,AP-2alpha,1,1,11796141,AGTRAP
NM_017515,AP-2alpha,1,1,107729914,SLC35F2
NM_007097,AP-2alpha,1,1,175843540,CLTB
NM_001198956,AP-2alpha,1,1,167905796,DCAF6
NM_001135822,AP-2alpha,0,1,155278538,FDPS
NM_006979,AP-2alpha,1,1,33168602,SLC39A7
NM_001163817,AP-2alpha,1,1,71159477,DHCR7
NM_014044,AP-2alpha,1,1,99225041,UNC50
NM_001136113,AP-2alpha,1,0,134378288,POMT1
NM_000098,AP-2alpha,0,1,53662100,CPT2
NM_000107,AP-2alpha,1,1,47236492,DDB2
NM_000097,AP-2alpha,1,1,98312455,CPOX
NM_015908,AP-2alpha,1,1,100472700,SRRT
NM_015916,AP-2alpha,1,1,105212162,CALHM2
NM_005701,AP-2alpha,1,1,75918446,SNUPN
NM_005700,AP-2alpha,1,1,66247879,DPP3
NM_001566,AP-2alpha,0,1,99061320,INPP4A
NM_152238,AP-2alpha,0,1,99127235,SNX7
NM_001122670,AP-2alpha,1,1,71934029,PHKA1
NM_199074,AP-2alpha,1,1,49057907,NDUFAF3
NM_005569,AP-2alpha,1,1,31608249,LIMK2
NM_006802,AP-2alpha,1,1,38455761,SF3A3
NM_052906,AP-2alpha,1,0,37823505,ELFN2
NM_052905,AP-2alpha,0,1,153191750,FMNL2
NM_001167987,AP-2alpha,1,1,4900905,INCA1
NM_001167986,AP-2alpha,1,1,4900905,INCA1
NM_001439,AP-2alpha,1,1,101360418,EXTL2
NM_004394,AP-2alpha,0,1,10761387,DAP
NM_004393,AP-2alpha,1,1,49507564,DAG1
NM_004403,AP-2alpha,1,1,24797639,DFNA5
NM_004402,AP-2alpha,1,1,3773844,DFFB
NM_017563,AP-2alpha,1,0,57199403,IL17RD
NM_017458,AP-2alpha,0,1,29831714,MVP
NM_017489,AP-2alpha,1,1,73921096,TERF1
NM_030895,AP-2alpha,1,1,144373558,ZNF696
NM_018026,AP-2alpha,1,1,65837823,PACS1
NM_001037811,AP-2alpha,1,1,53461323,HSD17B10
NM_005693,AP-2alpha,1,1,47279496,NR1H3
NM_005552,AP-2alpha,1,0,104095524,KLC1
NM_005550,AP-2alpha,2,1,57836439,KIFC3
NM_005575,AP-2alpha,1,1,96271345,LNPEP
NM_005573,AP-2alpha,1,1,126112314,LMNB1
NM_001083885,AP-2alpha,0,1,117265495,DFNB31
NM_025240,AP-2alpha,1,1,73976621,CD276
NM_025238,AP-2alpha,1,1,83736106,BTBD1
NM_025235,AP-2alpha,1,1,93558150,TNKS2
NM_001160124,AP-2alpha,0,1,3827473,KLF6
NM_006803,AP-2alpha,0,1,42010463,AP3M2
NM_053017,AP-2alpha,1,0,3663485,ART5
NM_053013,AP-2alpha,1,1,4854383,ENO3
NM_052911,AP-2alpha,1,1,19180693,ESCO1
NM_004404,AP-2alpha,1,0,242255280,SEPT2
NM_152720,AP-2alpha,1,1,52733670,NEK3
NM_001145138,AP-2alpha,1,0,65430443,RELA
NM_001114331,AP-2alpha,1,1,1525085,CLCN7
NM_001195555,AP-2alpha,0,1,157286183,CLINT1
NM_194442,AP-2alpha,0,1,225616557,LBR
NM_212469,AP-2alpha,1,0,67888858,CHKA
NM_001195216,AP-2alpha,1,1,197744623,DENND1B
NM_001195215,AP-2alpha,1,1,197744623,DENND1B
NM_001145635,AP-2alpha,1,1,117664411,TRIM45
NM_013993,AP-2alpha,1,1,30852326,DDR1
NM_001195125,AP-2alpha,1,1,87351026,LOC100506581
NM_014106,AP-2alpha,1,1,35280497,ZNF770
NM_014572,AP-2alpha,1,1,21635722,LATS2
NM_001037537,AP-2alpha,2,1,13341746,PHYH
NM_001145909,AP-2alpha,1,1,159825145,TANC1
NM_005778,AP-2alpha,1,1,50126351,RBM5
NM_005775,AP-2alpha,0,1,22409250,SORBS3
NM_001136114,AP-2alpha,1,0,134378288,POMT1
NM_005704,AP-2alpha,1,1,29563027,PTPRU
NM_001178101,AP-2alpha,1,1,38383263,ZNF37A
NM_001567,AP-2alpha,1,0,71935881,INPPL1
NM_152320,AP-2alpha,1,1,48744674,ZNF641
NM_152283,AP-2alpha,1,1,180288286,ZFP62
NM_005557,AP-2alpha,1,1,39769079,KRT16
NM_001083625,AP-2alpha,1,1,9136750,ANKRD12
NM_025246,AP-2alpha,1,1,136537860,TMEM22
NM_030622,AP-2alpha,1,1,41699114,CYP2S1
NM_007118,AP-2alpha,1,1,14143828,TRIO
NM_001160125,AP-2alpha,0,1,3827473,KLF6
NM_006793,AP-2alpha,1,1,120938345,PRDX3
NM_001862,AP-2alpha,1,1,98262520,COX5B
NM_052925,AP-2alpha,0,1,54960064,LENG8
NM_052924,AP-2alpha,1,1,144451024,RHPN1
NM_053023,AP-2alpha,0,1,58346586,ZFP91
NM_001428,AP-2alpha,1,1,8939151,ENO1
NM_000054,AP-2alpha,2,0,153170528,AVPR2
NM_000053,AP-2alpha,1,1,52585630,ATP7B
NM_004640,AP-2alpha,1,1,31510252,DDX39B
NM_001195556,AP-2alpha,0,1,157286183,CLINT1
NM_201569,AP-2alpha,1,0,183441505,SMG7
NM_014908,AP-2alpha,1,1,131710012,DOLK
NM_024650,AP-2alpha,1,1,66512206,C11orf80
NM_007100,AP-2alpha,1,1,668127,ATP5I
NM_006988,AP-2alpha,1,1,28217728,ADAMTS1
NM_001203245,AP-2alpha,1,1,34393902,RPS10
NM_014049,AP-2alpha,1,1,128598332,ACAD9
NM_001195156,AP-2alpha,1,1,35450948,LOC100506144
NM_014098,AP-2alpha,1,1,120938345,PRDX3
NM_005793,AP-2alpha,1,1,48342848,NME6
NM_005791,AP-2alpha,0,1,71357443,MPHOSPH10
NM_005788,AP-2alpha,1,1,20409075,PRMT3
NM_005781,AP-2alpha,1,1,195635880,TNK2
NM_019891,AP-2alpha,1,1,236445339,ERO1LB
NM_198531,AP-2alpha,1,1,76829396,ATP9B
NM_198514,AP-2alpha,1,1,115614390,NHLRC2
NM_006052,AP-2alpha,1,1,38639833,DSCR3
NM_001178095,AP-2alpha,0,1,24167761,ZFX
NM_199461,AP-2alpha,1,0,120789227,NANOS1
NM_001122674,AP-2alpha,1,1,94883932,ABCD3
NM_199077,AP-2alpha,1,1,104678113,CNNM2
NM_199076,AP-2alpha,1,1,104678113,CNNM2
NM_001128928,AP-2alpha,1,1,191208195,INPP1
NM_005060,AP-2alpha,1,0,151804348,RORC
NM_001199757,AP-2alpha,1,1,80215664,ST20
NM_203446,AP-2alpha,1,1,34100351,SYNJ1
NM_201636,AP-2alpha,0,1,3606831,TBXA2R
NM_014899,AP-2alpha,1,1,95066849,RHOBTB3
NM_017549,AP-2alpha,1,1,37960162,EPDR1
NM_017548,AP-2alpha,1,1,133292433,CDV3
NM_030899,AP-2alpha,1,1,28304152,ZNF323
NM_030906,AP-2alpha,1,0,8615503,STK33
NM_001144063,AP-2alpha,1,1,3186582,OSBPL5
NM_005803,AP-2alpha,1,1,30710453,FLOT1
NM_198544,AP-2alpha,1,0,10490158,APITD1-CORT
NM_005953,AP-2alpha,2,2,56642477,MT2A
NM_001042544,AP-2alpha,0,1,41103140,LTBP4
NM_003337,AP-2alpha,1,1,133706869,UBE2B
NM_022466,AP-2alpha,1,1,124768311,IKZF5
NM_022465,AP-2alpha,1,0,56414688,IKZF4
NM_001146068,AP-2alpha,1,1,223889294,CAPN2
NM_001171946,AP-2alpha,0,1,855193,SUN1
NM_001171945,AP-2alpha,1,1,856251,SUN1
NM_025154,AP-2alpha,1,1,856251,SUN1
NM_001080453,AP-2alpha,1,0,1544018,INTS1
NM_001134340,AP-2alpha,1,1,1609668,PSMG3
NM_001105079,AP-2alpha,1,0,30675777,FBRS
NM_013321,AP-2alpha,1,1,2354099,SNX8
NM_001077365,AP-2alpha,1,0,134378288,POMT1
NM_001040167,AP-2alpha,0,1,2559478,LFNG
NM_001040168,AP-2alpha,0,1,2559478,LFNG
NM_022489,AP-2alpha,1,0,105155942,INF2
NM_022484,AP-2alpha,0,1,112430478,TMEM168
NM_022483,AP-2alpha,1,1,43483992,C5orf28
NM_022481,AP-2alpha,1,1,141061800,ARAP3
NM_005340,AP-2alpha,1,1,130501034,HINT1
NM_002740,AP-2alpha,1,1,169940219,PRKCI
NM_024091,AP-2alpha,1,1,7869150,FASTKD3
NM_024089,AP-2alpha,1,0,103451404,KDELC1
NM_004330,AP-2alpha,1,1,59981642,BNIP2
NM_001142936,AP-2alpha,0,1,6487643,DAGLB
NM_139179,AP-2alpha,0,1,6487643,DAGLB
NM_001098511,AP-2alpha,1,1,61601988,KIF2A
NM_177939,AP-2alpha,1,1,49027340,P4HTM
NM_178040,AP-2alpha,2,1,1100403,ERC1
NM_004508,AP-2alpha,1,1,1095061,IDI1
NM_017754,AP-2alpha,1,1,34759793,UHRF1BP1
NM_002004,AP-2alpha,0,1,155278538,FDPS
NM_002435,AP-2alpha,1,1,75182409,MPI
NM_002434,AP-2alpha,1,1,128168,MPG
NM_004152,AP-2alpha,0,1,2269519,OAZ1
NM_004148,AP-2alpha,1,1,95896570,NINJ1
NM_001199723,AP-2alpha,2,0,156675608,CRABP2
NM_001164319,AP-2alpha,1,0,57994126,FLNB
NM_001164326,AP-2alpha,1,0,137514358,BRD8
NM_003330,AP-2alpha,1,1,104680726,TXNRD1
NM_019619,AP-2alpha,1,2,35104253,PARD3
NM_014038,AP-2alpha,1,1,16685758,BZW2
NM_002340,AP-2alpha,1,1,47648738,LSS
NM_033313,AP-2alpha,1,1,100818022,CDC14A
NM_033312,AP-2alpha,1,1,100818022,CDC14A
NM_005915,AP-2alpha,1,1,136634011,MCM6
NM_005914,AP-2alpha,0,1,48872762,MCM4
NM_206884,AP-2alpha,1,1,103086624,SLC26A5
NM_138446,AP-2alpha,1,0,23338939,C7orf30
NM_017955,AP-2alpha,1,1,105487425,CDCA4
NM_012099,AP-2alpha,2,1,45909466,CD3EAP
NM_012098,AP-2alpha,1,0,129885044,ANGPTL2
NM_020448,AP-2alpha,1,1,24742244,NIPAL3
NM_020456,AP-2alpha,1,1,50510625,C13orf1
NM_020455,AP-2alpha,1,1,142623055,GPR126
NM_001145158,AP-2alpha,1,1,135376036,HBS1L
NM_007368,AP-2alpha,1,1,114898095,RASA3
NM_001201564,AP-2alpha,0,1,155471585,PLRG1
NM_152739,AP-2alpha,1,0,27205149,HOXA9
NM_001206651,AP-2alpha,1,1,87170252,SH3GLB1
NM_022474,AP-2alpha,1,1,67708020,MPP5
NM_014426,AP-2alpha,1,1,17949154,SNX5
NM_001134224,AP-2alpha,0,1,99061320,INPP4A
NM_001145044,AP-2alpha,1,1,92396937,SLCO3A1
NM_001184917,AP-2alpha,1,0,79869340,PCYT2
NM_153500,AP-2alpha,0,1,121736111,CAMKK2
NM_001130035,AP-2alpha,1,1,73358593,PLEKHB1
NM_001195653,AP-2alpha,1,1,62339379,ZGPAT
NM_001130710,AP-2alpha,1,0,32534870,LSM5
NM_015060,AP-2alpha,1,1,32535175,AVL9
NM_001166304,AP-2alpha,1,0,196439244,PIGX
NM_001166294,AP-2alpha,1,1,85156240,SSX2IP
NM_001077195,AP-2alpha,0,1,23696357,ZNF436
NM_001718,AP-2alpha,0,1,7727010,BMP6
NM_173481,AP-2alpha,1,1,751145,C19orf21
NM_017495,AP-2alpha,2,1,55966462,RBM38
NM_015283,AP-2alpha,1,1,35077653,DPY19L1
NM_006029,AP-2alpha,0,1,74181128,PNMA1
NM_005929,AP-2alpha,1,1,196756687,MFI2
NM_007184,AP-2alpha,1,1,52489523,NISCH
NM_007183,AP-2alpha,1,1,394216,PKP3
NM_030907,AP-2alpha,0,1,16563659,RSG1
NM_001099858,AP-2alpha,1,1,42951689,C7orf25
NM_012234,AP-2alpha,1,0,72495774,RYBP
NM_004760,AP-2alpha,1,1,43622691,STK17A
NM_032014,AP-2alpha,2,1,43909145,MRPS24
NM_001077663,AP-2alpha,0,1,43946231,URGCP
NM_017920,AP-2alpha,0,1,43946231,URGCP
NM_001305,AP-2alpha,2,1,73245192,CLDN4
NM_015151,AP-2alpha,1,1,47878861,DIP2A
NM_030665,AP-2alpha,1,1,17584786,RAI1
NM_001145770,AP-2alpha,1,0,57653909,GPR56
NM_001168324,AP-2alpha,1,0,41924515,CD300LG
NM_001146334,AP-2alpha,1,0,45128493,NACAD
NM_001199900,AP-2alpha,0,1,48172100,PDK2
NM_006086,AP-2alpha,1,1,89989686,TUBB3
NM_001123065,AP-2alpha,1,0,47694841,C7orf65
NM_138295,AP-2alpha,1,0,47988071,PKD1L1
NM_005826,AP-2alpha,0,1,23670853,HNRNPR
NM_005823,AP-2alpha,1,1,810764,MSLN
NM_001199040,AP-2alpha,0,1,74502046,STRA6
NM_145918,AP-2alpha,1,1,90340973,CTSL1
NM_001202469,AP-2alpha,1,1,56032269,GBAS
NM_001483,AP-2alpha,1,1,56032269,GBAS
NM_001204298,AP-2alpha,1,1,124457761,ZNF664
NM_002835,AP-2alpha,0,1,77166772,PTPN12
NM_001135044,AP-2alpha,1,0,179719071,MAPK9
NM_001146152,AP-2alpha,1,1,91764059,CYP51A1
NM_001172712,AP-2alpha,1,1,174830430,SP3
NM_001127718,AP-2alpha,1,1,21452983,LAMA3
NM_006191,AP-2alpha,1,1,56498102,PA2G4
NM_006201,AP-2alpha,2,1,47078075,CDK16
NM_012176,AP-2alpha,1,1,41925355,FBXO4
NM_012171,AP-2alpha,1,1,176074387,TSPAN17
NM_012170,AP-2alpha,1,1,76196199,FBXO22
NM_001042494,AP-2alpha,1,1,34629961,SLC12A6
NM_001168412,AP-2alpha,1,1,77363570,TSPAN3
NM_054027,AP-2alpha,1,1,14871887,ANKH
NM_199171,AP-2alpha,0,1,56286541,PMEPA1
NM_199170,AP-2alpha,1,1,56285625,PMEPA1
NM_199169,AP-2alpha,1,1,56285625,PMEPA1
NM_152559,AP-2alpha,1,1,73256855,WBSCR27
NM_001136029,AP-2alpha,1,1,32150068,DEPDC5
NM_001136024,AP-2alpha,1,1,17653412,NHS
NM_001135924,AP-2alpha,0,1,12443852,VWDE
NM_001136023,AP-2alpha,2,1,54694791,NFE2
NM_001136022,AP-2alpha,1,0,24836144,NFATC4
NM_001145354,AP-2alpha,2,1,130794854,MKLN1
NM_014066,AP-2alpha,1,1,146078452,COMMD5
NM_130898,AP-2alpha,1,0,153940396,CREB3L4
NM_130897,AP-2alpha,1,1,80574853,DYNLRB2
NM_001003795,AP-2alpha,0,1,74508346,GTF2IRD2B
NM_031925,AP-2alpha,1,1,75623992,TMEM120A
NM_003018,AP-2alpha,2,1,22019183,SFTPC
NM_015945,AP-2alpha,1,1,44993064,SLC35C2
NM_016040,AP-2alpha,1,1,93646246,TMED5
NM_015939,AP-2alpha,1,1,5931173,TRMT6
NM_004969,AP-2alpha,1,1,94333852,IDE
NM_004968,AP-2alpha,0,1,8302185,ICA1
NM_005067,AP-2alpha,1,1,150481263,SIAH2
NM_004966,AP-2alpha,1,1,43904656,HNRNPF
NM_181893,AP-2alpha,1,1,103790003,UBE2D3
NM_181890,AP-2alpha,1,1,103790032,UBE2D3
NM_181885,AP-2alpha,0,1,155911479,RXFP4
NM_181877,AP-2alpha,1,1,85144248,ZSCAN2
NM_000274,AP-2alpha,1,1,126107545,OAT
NM_014714,AP-2alpha,1,0,1662109,IFT140
NM_001113492,AP-2alpha,1,1,75283972,SEPT9
NM_005334,AP-2alpha,1,0,153236819,HCFC1
NM_005333,AP-2alpha,0,1,11129405,HCCS
NM_005327,AP-2alpha,1,1,108910869,HADH
NM_005326,AP-2alpha,1,1,1877195,HAGH
NM_005325,AP-2alpha,1,0,26018040,HIST1H1A
NM_017586,AP-2alpha,1,1,136325086,C9orf7
NM_017585,AP-2alpha,1,1,136344276,SLC2A6
NM_017584,AP-2alpha,1,0,50925212,MIOX
NM_017572,AP-2alpha,1,1,2051243,MKNK2
NM_201382,AP-2alpha,2,1,145018110,PLEC
NM_014835,AP-2alpha,1,1,60813579,OSBPL2
NM_014832,AP-2alpha,1,1,76056250,TBC1D4
NM_153832,AP-2alpha,0,1,168105624,GPR161
NM_153831,AP-2alpha,1,1,142011412,PTK2
NM_019004,AP-2alpha,1,1,91875547,ANKIB1
NM_021167,AP-2alpha,1,1,92076764,GATAD1
NM_001136012,AP-2alpha,0,1,35606731,FXYD3
NM_001136011,AP-2alpha,0,1,35606731,FXYD3
NM_001077493,AP-2alpha,1,1,104154228,NFKB2
NM_178234,AP-2alpha,1,1,15397595,TUSC3
NM_178231,AP-2alpha,1,1,203736371,ICA1L
NM_178181,AP-2alpha,0,1,45187914,CDCP1
NM_001166049,AP-2alpha,1,1,45927177,ERCC1
NM_022900,AP-2alpha,0,1,94139169,CASD1
NM_003592,AP-2alpha,1,2,148395932,CUL1
NM_001142401,AP-2alpha,1,1,109703762,CD164
NM_001142389,AP-2alpha,1,1,7895780,PNPLA4
NM_001142386,AP-2alpha,1,1,24483343,PDK3
NM_001204109,AP-2alpha,0,1,111878490,BCL2L11
NM_001204108,AP-2alpha,0,1,111878490,BCL2L11
NM_001178076,AP-2alpha,1,1,97501854,ASNS
NM_016576,AP-2alpha,1,1,24702102,GMPR2
NM_001178075,AP-2alpha,1,1,97501854,ASNS
NM_001143915,AP-2alpha,1,1,28052489,FAM76A
NM_002140,AP-2alpha,1,1,86595569,HNRNPK
NM_033549,AP-2alpha,2,1,180650305,TRIM41
NM_015379,AP-2alpha,0,1,97910978,BRI3
NM_018842,AP-2alpha,1,1,98030427,BAIAP2L1
NM_001134296,AP-2alpha,0,1,42010463,AP3M2
NM_130811,AP-2alpha,0,1,10199476,SNAP25
NM_006409,AP-2alpha,1,1,98923495,ARPC1A
NM_002686,AP-2alpha,1,0,37824506,PNMT
NM_020205,AP-2alpha,1,1,149982686,OTUD7B
NM_015473,AP-2alpha,1,1,31889788,HEATR5A
NM_001170715,AP-2alpha,1,1,75301951,BCAR1
NM_020745,AP-2alpha,1,1,44281063,AARS2
NM_018275,AP-2alpha,1,1,99756302,C7orf43
NM_022478,AP-2alpha,0,1,23526747,CDH24
NM_022477,AP-2alpha,1,1,35374481,NDRG3
NM_001170460,AP-2alpha,1,0,47082416,CDK16
NM_006321,AP-2alpha,1,1,48956280,ARIH2
NM_006319,AP-2alpha,1,1,29874578,CDIPT
NM_006317,AP-2alpha,1,1,17217749,BASP1
NM_006314,AP-2alpha,0,1,26503980,CNKSR1
NM_006313,AP-2alpha,1,1,62654186,USP15
NM_006309,AP-2alpha,1,1,37217851,LRRFIP2
NM_031475,AP-2alpha,1,0,6484847,ESPN
NM_031472,AP-2alpha,0,1,63993726,TRPT1
NM_031462,AP-2alpha,1,1,150067289,CD99L2
NM_031458,AP-2alpha,1,1,122283523,PARP9
NM_030961,AP-2alpha,1,1,100728785,TRIM56
NM_001166109,AP-2alpha,1,1,169552767,PALLD
NM_058180,AP-2alpha,1,0,47743785,C21orf58
NM_017693,AP-2alpha,0,1,103451398,BIVM
NM_133263,AP-2alpha,1,1,149109814,PPARGC1B
NM_006643,AP-2alpha,1,1,139305054,SDCCAG3
NM_022835,AP-2alpha,1,0,39903749,PLEKHG2
NM_001127671,AP-2alpha,1,1,38556748,LIFR
NM_001193370,AP-2alpha,1,1,61569304,DIDO1
NM_001193357,AP-2alpha,1,1,50432799,NUP62
NM_001679,AP-2alpha,1,1,141595469,ATP1B3
NM_203331,AP-2alpha,1,1,33758025,CD59
NM_203330,AP-2alpha,1,1,33758025,CD59
NM_203329,AP-2alpha,1,1,33758025,CD59
NM_203318,AP-2alpha,0,1,27507407,MYO18A
NM_203314,AP-2alpha,0,1,197282858,BDH1
NM_019042,AP-2alpha,1,1,105162685,PUS7
NM_017820,AP-2alpha,1,1,140317714,EXD3
NM_020725,AP-2alpha,1,0,105517031,ATXN7L1
NM_152749,AP-2alpha,1,0,105517031,ATXN7L1
NM_022490,AP-2alpha,1,1,37485944,POLR1E
NM_182715,AP-2alpha,0,1,105752758,SYPL1
NM_006754,AP-2alpha,0,1,105753057,SYPL1
NM_006730,AP-2alpha,1,1,153637575,DNASE1L1
NM_001145319,AP-2alpha,2,1,142315228,PLS1
NM_001145318,AP-2alpha,1,1,35402230,DSN1
NM_001098504,AP-2alpha,1,1,38902345,DDX17
NM_001193435,AP-2alpha,1,1,115511212,C10orf81
NM_001193434,AP-2alpha,1,1,115511212,C10orf81
NM_001130475,AP-2alpha,1,1,108210167,THAP5
NM_001182,AP-2alpha,1,1,125931082,ALDH7A1
NM_014251,AP-2alpha,1,1,95951459,SLC25A13
NM_004121,AP-2alpha,1,0,24641110,GGT5
NM_005738,AP-2alpha,1,1,12726910,ARL4A
NM_005736,AP-2alpha,1,0,104262512,ACTR1A
NM_005735,AP-2alpha,1,1,98280561,ACTR1B
NM_005734,AP-2alpha,1,1,33279167,HIPK3
NM_152556,AP-2alpha,1,1,112579932,C7orf60
NM_001755,AP-2alpha,1,0,67063049,CBFB
NM_020879,AP-2alpha,1,0,76751933,CCDC146
NM_001127687,AP-2alpha,1,1,202927700,ADIPOR1
NM_001172773,AP-2alpha,0,1,57901217,ZNF548
NM_000118,AP-2alpha,1,1,130617047,ENG
NM_198589,AP-2alpha,1,2,572536,BSG
NM_198585,AP-2alpha,1,1,140335901,ENTPD8
NM_198591,AP-2alpha,0,1,571324,BSG
NM_016200,AP-2alpha,1,1,117824085,NAA38
NM_178857,AP-2alpha,1,2,10512617,RP1L1
NM_178841,AP-2alpha,1,1,88772829,RNF166
